reserva_cancelada;tempo_antecedencia;data_chegada;ano_chegada;mes_chegada;diadomes_chegada;nro_noites_fds;nro_noites_dds;adultos;criancas;bebes;alimentacao;país;segmento_mercado;cliente_recorrente;tipo_quarto;tipo_pgto;agencia_turismo;receita_por_noite;pedidos_especiais;status_reserva;data_status_reserva
0;62;2015-09-01;2015;9;1;2;10;2;0;0;BB;UKR;AT Online;0;D;Sem pgto;240;113;2;Confirmada;2015-09-13
0;381;2015-09-01;2015;9;1;4;10;2;0;0;BB;GBR;AT Offline;0;E;Sem pgto;40;82.88;0;Confirmada;2015-09-15
0;26;2015-09-01;2015;9;1;4;10;2;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;113;1;Confirmada;2015-09-15
0;180;2015-09-01;2015;9;1;4;10;2;0;0;BB;FRA;AT Offline;0;D;Sem pgto;242;131.4;1;Confirmada;2015-09-15
1;209;2015-09-02;2015;9;2;2;5;2;0;0;BB;PRT;AT Offline;0;A;Sem pgto;5;58.95;0;Cancelada;2015-02-20
1;149;2015-09-02;2015;9;2;2;6;2;2;0;BB;PRT;AT Online;0;G;Sem pgto;240;153;0;Cancelada;2015-04-10
1;149;2015-09-02;2015;9;2;0;2;2;0;0;HB;PRT;AT Online;0;E;Sem pgto;240;155;3;Cancelada;2015-04-20
1;149;2015-09-02;2015;9;2;0;2;2;0;0;HB;PRT;AT Online;0;E;Sem pgto;240;155;3;Cancelada;2015-04-20
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-06-17
1;71;2015-09-02;2015;9;2;2;5;2;2;0;BB;PRT;AT Online;0;G;Sem pgto;240;153;0;Cancelada;2015-06-26
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;8;0;Cancelada;2015-08-01
1;288;2015-09-02;2015;9;2;0;4;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;0;Cancelada;2015-08-28
1;288;2015-09-02;2015;9;2;0;4;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;0;Cancelada;2015-08-28
1;288;2015-09-02;2015;9;2;0;4;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;0;Cancelada;2015-08-28
1;288;2015-09-02;2015;9;2;0;4;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;0;Cancelada;2015-08-28
1;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;60;0;Cancelada;2015-08-29
1;1;2015-09-02;2015;9;2;0;2;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;146;0;Cancelada;2015-09-01
1;4;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;57;0;Cancelada;2015-09-01
0;0;2015-09-02;2015;9;2;0;1;1;0;0;BB;PRT;Corporativo;0;A;Sem pgto;88;134;0;Confirmada;2015-09-03
0;0;2015-09-02;2015;9;2;0;1;2;1;0;BB;ESP;AT Online;0;D;Sem pgto;240;161;0;Confirmada;2015-09-03
0;36;2015-09-02;2015;9;2;0;2;2;0;0;BB;PRT;AT Online;0;E;Sem pgto;240;123;0;Confirmada;2015-09-04
0;37;2015-09-02;2015;9;2;0;2;3;0;0;BB;USA;AT Online;0;G;Sem pgto;241;117.81;1;Confirmada;2015-09-04
0;218;2015-09-02;2015;9;2;0;2;2;0;0;BB;IRL;AT Online;0;A;Sem pgto;240;123;1;Confirmada;2015-09-04
0;4;2015-09-02;2015;9;2;0;3;2;1;0;BB;PRT;AT Online;0;D;Sem pgto;240;161;0;Confirmada;2015-09-05
0;142;2015-09-02;2015;9;2;0;3;2;2;0;HB;PRT;AT Online;0;G;Sem pgto;240;197;2;Confirmada;2015-09-05
0;4;2015-09-02;2015;9;2;0;4;2;0;0;BB;USA;AT Online;0;D;Sem pgto;240;154.25;0;Confirmada;2015-09-06
0;104;2015-09-02;2015;9;2;1;4;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;241;71.69;0;Confirmada;2015-09-07
0;104;2015-09-02;2015;9;2;1;4;2;0;0;BB;GBR;AT Online;0;A;Sem pgto;241;71.69;0;Confirmada;2015-09-07
0;288;2015-09-02;2015;9;2;1;4;2;0;0;BB;CZE;AT Online;0;D;Sem pgto;240;141;0;Confirmada;2015-09-07
0;288;2015-09-02;2015;9;2;1;4;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;0;Confirmada;2015-09-07
0;288;2015-09-02;2015;9;2;1;4;2;0;0;BB;CZE;AT Online;0;A;Sem pgto;240;110.7;0;Confirmada;2015-09-07
0;288;2015-09-02;2015;9;2;1;4;2;0;0;BB;CZE;AT Online;0;D;Sem pgto;240;141;0;Confirmada;2015-09-07
0;288;2015-09-02;2015;9;2;1;4;2;0;0;BB;CZE;AT Online;0;A;Sem pgto;240;110.7;0;Confirmada;2015-09-07
0;174;2015-09-02;2015;9;2;1;4;2;0;2;HB;PRT;Direta;0;C;Sem pgto;NULL;120;2;Confirmada;2015-09-07
0;288;2015-09-02;2015;9;2;1;4;2;0;0;BB;CZE;AT Online;0;A;Sem pgto;240;110.7;0;Confirmada;2015-09-07
0;288;2015-09-02;2015;9;2;1;4;2;0;0;BB;BEL;AT Online;0;A;Sem pgto;240;110.7;0;Confirmada;2015-09-07
0;68;2015-09-02;2015;9;2;2;5;3;0;0;HB;PRT;Direta;0;G;Sem pgto;250;150.71;0;Confirmada;2015-09-09
0;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;57;0;Confirmada;2015-09-09
0;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;57;0;Confirmada;2015-09-09
0;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;57;0;Confirmada;2015-09-09
0;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;57;0;Confirmada;2015-09-09
0;243;2015-09-02;2015;9;2;2;5;2;0;0;HB;DEU;AT Offline;0;A;Sem pgto;69;77.78;0;Confirmada;2015-09-09
0;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;57;0;Confirmada;2015-09-09
0;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;57;0;Confirmada;2015-09-09
0;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;57;0;Confirmada;2015-09-09
0;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;57;0;Confirmada;2015-09-09
0;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;57;0;Confirmada;2015-09-09
0;244;2015-09-02;2015;9;2;2;5;2;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;57;0;Confirmada;2015-09-09
0;71;2015-09-02;2015;9;2;2;5;2;2;0;BB;PRT;AT Online;0;H;Sem pgto;240;163;0;Confirmada;2015-09-09
0;244;2015-09-02;2015;9;2;2;5;1;0;0;BB;IRL;Grupos;0;A;Sem pgto;96;0;0;Confirmada;2015-09-09
0;194;2015-09-02;2015;9;2;2;7;2;0;0;BB;GBR;AT Offline;0;A;Sem pgto;171;58.95;0;Confirmada;2015-09-11
1;297;2015-09-03;2015;9;3;1;3;2;0;0;BB;PRT;Direta;0;A;Sem pgto;240;0;0;Cancelada;2014-11-18
1;304;2015-09-03;2015;9;3;0;3;40;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;0;0;Cancelada;2015-01-02
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;244;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;A;Pgto não reembolsável;NULL;36;0;Cancelada;2015-04-29
1;289;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;0;Cancelada;2015-08-28
1;48;2015-09-03;2015;9;3;2;8;2;2;0;BB;PRT;Direta;0;G;Sem pgto;250;153;0;Ausente;2015-09-03
1;14;2015-09-03;2015;9;3;0;2;1;0;0;BB;NULL;Corporativo;0;A;Sem pgto;NULL;134;0;Ausente;2015-09-03
0;57;2015-09-03;2015;9;3;0;1;2;0;0;BB;ESP;AT Offline;0;A;Sem pgto;171;65.5;0;Confirmada;2015-09-04
0;219;2015-09-03;2015;9;3;0;1;2;0;0;BB;NLD;AT Online;0;A;Sem pgto;240;110.7;2;Confirmada;2015-09-04
0;1;2015-09-03;2015;9;3;0;2;2;0;0;BB;ESP;AT Online;0;A;Sem pgto;240;131.4;0;Confirmada;2015-09-05
0;55;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;AT Offline;0;D;Sem pgto;5;90.4;0;Confirmada;2015-09-06
0;154;2015-09-03;2015;9;3;0;3;2;0;0;BB;ITA;Corporativo;0;A;Sem pgto;NULL;88.2;0;Confirmada;2015-09-06
0;154;2015-09-03;2015;9;3;0;3;2;0;0;BB;SMR;Corporativo;0;A;Sem pgto;NULL;88.2;0;Confirmada;2015-09-06
0;154;2015-09-03;2015;9;3;0;3;2;0;0;BB;ITA;Corporativo;0;A;Sem pgto;NULL;88.2;0;Confirmada;2015-09-06
0;29;2015-09-03;2015;9;3;0;3;2;1;0;HB;PRT;Direta;0;D;Sem pgto;250;211;2;Confirmada;2015-09-06
0;154;2015-09-03;2015;9;3;0;3;1;0;0;BB;ITA;Corporativo;0;A;Sem pgto;NULL;80;0;Confirmada;2015-09-06
0;154;2015-09-03;2015;9;3;0;3;2;0;0;BB;ITA;Corporativo;0;A;Sem pgto;NULL;88.2;0;Confirmada;2015-09-06
0;154;2015-09-03;2015;9;3;0;3;2;0;0;BB;PRT;Corporativo;0;A;Sem pgto;NULL;88.2;0;Confirmada;2015-09-06
0;6;2015-09-03;2015;9;3;0;3;2;0;0;BB;FRA;Corporativo;0;A;Sem pgto;NULL;88.2;0;Confirmada;2015-09-06
0;3;2015-09-03;2015;9;3;0;3;2;0;0;BB;ITA;Corporativo;0;A;Sem pgto;NULL;98;0;Confirmada;2015-09-06
0;196;2015-09-03;2015;9;3;0;3;2;0;0;HB;PRT;AT Offline;0;A;Sem pgto;156;77.78;0;Confirmada;2015-09-06
0;199;2015-09-03;2015;9;3;0;3;2;0;0;BB;AUT;AT Online;0;D;Sem pgto;240;141;2;Confirmada;2015-09-06
0;199;2015-09-03;2015;9;3;0;3;2;0;0;BB;AUT;AT Online;0;D;Sem pgto;240;141;2;Confirmada;2015-09-06
0;154;2015-09-03;2015;9;3;0;3;2;0;0;BB;ITA;Corporativo;0;A;Sem pgto;NULL;88.2;0;Confirmada;2015-09-06
0;289;2015-09-03;2015;9;3;0;3;2;0;0;BB;IRL;AT Online;0;A;Sem pgto;240;123;0;Confirmada;2015-09-06
0;154;2015-09-03;2015;9;3;0;3;2;0;0;BB;ESP;Corporativo;0;A;Sem pgto;NULL;88.2;0;Confirmada;2015-09-06
0;199;2015-09-03;2015;9;3;0;3;1;0;0;BB;DEU;AT Online;0;D;Sem pgto;240;99;2;Confirmada;2015-09-06
0;199;2015-09-03;2015;9;3;0;3;1;0;0;BB;NLD;AT Online;0;D;Sem pgto;240;99;2;Confirmada;2015-09-06
0;199;2015-09-03;2015;9;3;0;3;2;0;0;BB;DEU;AT Online;0;D;Sem pgto;240;141;2;Confirmada;2015-09-06
0;29;2015-09-03;2015;9;3;1;3;2;0;0;BB;PRT;AT Offline;0;E;Sem pgto;8;109.5;1;Confirmada;2015-09-07
0;29;2015-09-03;2015;9;3;1;3;2;0;0;HB;PRT;AT Online;0;A;Sem pgto;240;144.9;2;Confirmada;2015-09-07
0;29;2015-09-03;2015;9;3;1;3;2;0;0;BB;ESP;AT Offline;0;D;Sem pgto;8;79.5;0;Confirmada;2015-09-07
0;29;2015-09-03;2015;9;3;1;3;2;1;0;BB;PRT;AT Offline;0;E;Sem pgto;8;124.5;2;Confirmada;2015-09-07
0;297;2015-09-03;2015;9;3;1;3;2;0;0;BB;IRL;Direta;0;A;Sem pgto;240;123;2;Confirmada;2015-09-07
0;297;2015-09-03;2015;9;3;1;3;2;0;0;BB;IRL;Direta;0;A;Sem pgto;240;123;2;Confirmada;2015-09-07
0;297;2015-09-03;2015;9;3;1;3;2;0;0;BB;IRL;Direta;0;A;Sem pgto;240;123;2;Confirmada;2015-09-07
0;289;2015-09-03;2015;9;3;1;3;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;0;Confirmada;2015-09-07
0;182;2015-09-03;2015;9;3;1;3;1;0;0;BB;IRL;AT Offline;0;D;Sem pgto;134;71.55;0;Confirmada;2015-09-07
0;225;2015-09-03;2015;9;3;2;3;2;0;0;HB;PRT;AT Online;0;E;Sem pgto;240;152;2;Confirmada;2015-09-08
0;205;2015-09-03;2015;9;3;2;3;2;0;0;BB;IRL;AT Offline;0;A;Sem pgto;142;58.95;1;Confirmada;2015-09-08
0;50;2015-09-03;2015;9;3;2;5;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;243;79.5;1;Confirmada;2015-09-10
0;163;2015-09-03;2015;9;3;2;5;2;0;0;BB;ESP;AT Online;0;D;Sem pgto;240;91.46;1;Confirmada;2015-09-10
0;153;2015-09-03;2015;9;3;2;5;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;243;77.58;0;Confirmada;2015-09-10
0;52;2015-09-03;2015;9;3;2;7;2;0;0;BB;PRT;Direta;0;D;Sem pgto;NULL;113;2;Confirmada;2015-09-12
0;92;2015-09-03;2015;9;3;2;7;2;0;0;BB;ESP;AT Online;0;E;Sem pgto;240;123;0;Confirmada;2015-09-12
0;52;2015-09-03;2015;9;3;2;7;2;1;0;HB;PRT;Direta;0;D;Sem pgto;NULL;166;3;Confirmada;2015-09-12
0;56;2015-09-03;2015;9;3;2;8;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;243;79.5;1;Confirmada;2015-09-13
0;65;2015-09-03;2015;9;3;2;8;2;0;0;BB;IRL;AT Offline;0;D;Sem pgto;40;79.5;0;Confirmada;2015-09-13
0;205;2015-09-03;2015;9;3;2;8;2;0;0;HB;DEU;AT Offline;0;A;Sem pgto;171;82.35;0;Confirmada;2015-09-13
0;327;2015-09-03;2015;9;3;4;10;2;0;0;BB;GBR;AT Offline;0;D;Sem pgto;40;62.48;1;Confirmada;2015-09-17
0;169;2015-09-03;2015;9;3;4;10;1;0;0;BB;GBR;AT Offline;0;D;Sem pgto;241;66.16;1;Confirmada;2015-09-17
0;245;2015-09-03;2015;9;3;4;12;2;0;0;BB;GBR;Direta;0;E;Sem pgto;NULL;70;0;Confirmada;2015-09-19
1;105;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;G;Sem pgto;240;153;0;Cancelada;2015-06-04
1;77;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;E;Sem pgto;240;123;0;Cancelada;2015-06-29
1;243;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;1;Cancelada;2015-07-29
1;243;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;1;Cancelada;2015-07-29
1;243;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;1;Cancelada;2015-07-29
1;243;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;1;Cancelada;2015-07-29
1;243;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;110.7;1;Cancelada;2015-07-29
1;243;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;99;1;Cancelada;2015-07-29
1;243;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;99;1;Cancelada;2015-07-29
1;29;2015-09-04;2015;9;4;1;2;2;0;0;BB;PRT;AT Offline;0;D;Sem pgto;8;79.5;0;Cancelada;2015-08-06
1;29;2015-09-04;2015;9;4;2;6;2;0;0;BB;PRT;AT Online;0;C;Sem pgto;242;151.88;1;Cancelada;2015-08-06
1;28;2015-09-04;2015;9;4;1;2;1;0;0;BB;PRT;AT Offline;0;D;Sem pgto;142;116.8;0;Cancelada;2015-08-07
1;23;2015-09-04;2015;9;4;1;2;2;0;0;HB;PRT;Direta;0;D;Sem pgto;250;155;0;Cancelada;2015-08-14
1;243;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;99;1;Cancelada;2015-08-20
1;243;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;99;1;Cancelada;2015-08-31
1;4;2015-09-04;2015;9;4;0;1;1;0;0;BB;NULL;Corporativo;0;A;Sem pgto;NULL;134;0;Cancelada;2015-09-02
1;1;2015-09-04;2015;9;4;0;1;2;0;0;BB;PRT;AT Online;0;A;Sem pgto;240;117.9;0;Cancelada;2015-09-04
0;0;2015-09-04;2015;9;4;0;1;2;0;0;BB;ITA;Corporativo;0;D;Sem pgto;NULL;124.1;0;Confirmada;2015-09-05
0;1;2015-09-04;2015;9;4;0;1;2;0;0;BB;FRA;AT Online;0;A;Sem pgto;240;143;2;Confirmada;2015-09-05
0;0;2015-09-04;2015;9;4;0;1;2;0;0;BB;ESP;Direta;0;D;Sem pgto;250;131;0;Confirmada;2015-09-05
0;14;2015-09-04;2015;9;4;0;2;3;0;0;BB;IRL;Grupos;0;A;Pgto reembolsável;96;128;0;Confirmada;2015-09-06
0;88;2015-09-04;2015;9;4;0;2;2;0;0;HB;ESP;AT Online;0;E;Sem pgto;240;167;0;Confirmada;2015-09-06
0;0;2015-09-04;2015;9;4;0;2;2;0;0;BB;ESP;AT Online;0;F;Sem pgto;NULL;172;1;Confirmada;2015-09-06
0;15;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;146;1;Confirmada;2015-09-06
0;220;2015-09-04;2015;9;4;0;2;2;0;0;BB;NLD;AT Online;0;D;Sem pgto;240;141;2;Confirmada;2015-09-06
0;205;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;74.5;1;Confirmada;2015-09-06
0;205;2015-09-04;2015;9;4;0;2;1;0;0;BB;PRT;Direta;0;A;Sem pgto;NULL;66;1;Confirmada;2015-09-06
0;4;2015-09-04;2015;9;4;0;2;1;0;0;BB;ITA;Direta;0;A;Sem pgto;NULL;66;1;Confirmada;2015-09-06
0;25;2015-09-04;2015;9;4;0;2;2;0;0;BB;PRT;AT Online;0;D;Sem pgto;240;146;1;Confirmada;2015-09-06
0;28;2015-09-04;2015;9;4;1;2;1;0;0;BB;PRT;AT Offline;0;D;Sem pgto;142;116.8;0;Confirmada;2015-09-07
0;28;2015-09-04;2015;9;4;1;2;2;0;0;BB;DEU;AT Offline;0;D;Sem pgto;8;79.5;0;Confirmada;2015-09-07
0;3;2015-09-04;2015;9;4;1;2;2;0;0;BB;ESP;AT Online;0;D;Sem pgto;240;135;2;Confirmada;2015-09-07
0;186;2015-09-04;2015;9;4;1;2;1;0;0;BB;GBR;AT Offline;0;A;Sem pgto;5;52.2;1;Confirmada;2015-09-07
0;186;2015-09-04;2015;9;4;1;2;1;0;0;BB;GBR;AT Offline;0;A;Sem pgto;2;49.3;0;Confirmada;2015-09-07
0;186;2015-09-04;2015;9;4;1;2;1;0;0;BB;GBR;AT Offline;0;A;Sem pgto;5;52.2;1;Confirmada;2015-09-07
